"status","http_status","venues__menus__menu_name","venues__menus__sections__subsections__subsection_name","venues__menus__sections__subsections__contents__text","venues__menus__sections__subsections__contents__type","venues__menus__sections__section_name","venues__menus__currency_symbol","venues__locu_id","venues__contact__phone","venues__name","venues__location__postal_code","venues__location__locality","venues__location__address1","venues__location__region","venues__location__country","venues__location__geo__type","venues__location__geo__coordinates001","venues__location__geo__coordinates002","venues__menus__sections__subsections__contents__price","venues__menus__sections__subsections__contents__name","venues__menus__sections__subsections__contents__description","venues__menus__sections__subsections__contents__|","venues__menus__sections__subsections__contents__|__text","venues__menus__sections__subsections__contents__|__type","venues__menus__sections__subsections__contents__|__options__name","venues__menus__sections__subsections__contents__|__options__price"
"","","","","","ITEM","","","","","","","","","","","","","","","Side of Salsa","","","","","",""
"","","","","","ITEM","Baked Goods‎","","","","","","","","","","","","","","Homemade Cookies","","","","","",""
"","","","","Bue shirt cafe favorites","SECTION_TEXT","Fresh Squeezed Juices‏‎","","","","","","","","","","","","","","","","","","","",""
"","","","","Medium / large","SECTION_TEXT","","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Vegetable Bin","Carrots, celery, cucumber, tomato, red pepper and lime","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Apple-a-Day","Apples. Lemon, ginger","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Apple-I-Cious Cooler","Apples, celery and lime","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Creative Cocktail","Wheat‎ grass. Pineapple, apple and‏ mint","","","","",""
"","","","","Medium / large","SECTION_TEXT","Remedies‎","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Cold Fighter","Carrots, lemon, ginger and garlic","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Immunity Power","Carrots, red pepper, parsley. Garlic, lemon and cucumber","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Memory Mambo","Carrots, apples, beets and parsley","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Bee Strong","Carrots, celery and beets","","","","",""
"","","","","","ITEM","Organic Juices‎","","","","","","","","","","","","","","Apple, Raspberry or Pear","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Wheat Grass","","","","","",""
"","","","","","ITEM","Smoothies‎","","","","","","","","","","","","","","Strawberry-Banana Boost","Strawberries, bananas, orange juice, apple juice, non-fat frozen yogurt","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Island Breeze","Strawberries, coconut, bananas, strawberry-guava juice, sorbet","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Really Red","Strawberries, raspberries, raspberry juice, sorbet.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Peaches and Cream","Peaches, pineapple, apple juice, non-fat yogurt","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Red, White, Blue","Strawberries, blueberries, bananas, raspberry juice, sorbet","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Eye Opener","Bananas, strawberries, apple juice. Sorbet","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Peanut Butter Delight","Peanut butter, bananas, low-fat milk, non-fat yogurt, chocolate syrup","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Chocolate-Mocha Bliss","Chocolate, cappuccino, non-fat yogurt, low-fat milk","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Soy Milk Craze","Strawberries, bananas, raspberry sorbet, soy milk, strawberry juice","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Nature's Bounty","Strawberries, bananas, mango, apple juice, sorbet","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Hawaiian Song","Mango, pineapple, bananas, strawberry-guava juice, sorbet","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Passion Paradise","Mango, pineapple, passion-fruit juice.- nonfat frozen yogurt","","","","",""
"","","","Boosters‏","","ITEM","","","","","","","","","","","","","","","Calcium","","option_groups","Extra","OPTION_ADD","","+0.25 per booster"
"","","","","","ITEM","","","","","","","","","","","","","","","Echinacea","","option_groups","Extra","OPTION_ADD","","+0.25 per booster"
"","","","","","ITEM","","","","","","","","","","","","","","","Protein Powder","","option_groups","Extra","OPTION_ADD","","+0.25 per booster"
"","","","","","ITEM","","","","","","","","","","","","","","","Spirulina","","option_groups","Extra","OPTION_ADD","","+0.25 per booster"
"","","","","","ITEM","","","","","","","","","","","","","","","Vitamin C","","option_groups","Extra","OPTION_ADD","","+0.25 per booster"
"","","Menu","","","ITEM","Pizza‏","$","0778307e56a13198f685","(617) 234-8080","Pronto","02138","Cambridge","Bennett St.","MA","United States","Point","-71.122545","42.372537","5.99","12""Medium(8 Slices) Cheese Pizza","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","14""Large(8 Slices) Cheese Pizza","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","10.99","Stuffed Crust (8 Slices) Cheese","","","","","",""
"","","","","","ITEM","Specialty Pizza","","","","","","","","","","","","","11.99","Supreme","Pepperoni, mushrooms, green peppers, onions, sausage & beef.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","11.99","Cheesier","Extra cheese & any 2 toppings.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","11.99","Meatza","Pepperoni, ham, bacon, beef & sausage.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","11.99","Chicken Pizza","Chicken, broccoli &garlic","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","11.99","Veggie","Mushrooms, green peppers, onions, black olives & sliced tomatoes.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","11.99","Triple Pepperoni","Loaded w/ pepperoni","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","11.99","Hawaiian","Ham, pineapple‏ & extra cheese.","","","","",""
"","","","Subs","","ITEM","Subs & Salads‏","","","","","","","","","","","","","6.99","Italian","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Ham & Cheese","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Tuna","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Vegetarian","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Meatballs","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Steak & Cheese","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Steak Bomb","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Chicken Cutlet","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Chicken Fingers","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Chicken Kabob","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Hamburger/Cheeseburger","","","","","",""
"","","","Salads","","ITEM","","","","","","","","","","","","","","3.99","Small Garden","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Large Garden","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.99","Small Antipasto","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Large Antipasto","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.99","Small Tuna","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Large Tuna","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.99","Small Greek","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Large Greek","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Large Grilled Chicken","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.99","Large Chicken Fingers","","","","","",""
"","","","","","","Specialties","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","Wings/Fingers‏","","","","","","","","","","","","","6.99","8 Wings","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","11.99","16 Wings","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","7.99","8 Buffalo Wings","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","12.99","16 Buffalo Wings","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","7.99","8 Chicken Fingers","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","12.99","16 Chicken Fingers","","","","","",""
"","","","Beverages","","ITEM","","","","","","","","","","","","","","1.25","Water","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","1.25","Can (Coke, Diet Coke, Sprite, or Sunkist","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","1.75","Apple Juice, Orange Juice","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","2.75","Liter (Coke, Diet Coke, Sprite or Sunkist)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.99","Garlic Bread/Sauce","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.99","Cheese Bread","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.99","Pep. Cheese Bread","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.99","Italian Cheese Bread","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","0.75","X-Dipping Sauce","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","2.00","Single Slice","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","7.99","Small Calzone/Stromboli","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","10.99","Large Calzone/Stromboli","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","7.99","Small Mozzarella Sticks","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","11.99","Large Mozzarella Sticks","","","","","",""
"","","Specials","","","ITEM","","$","","","","","","","","","","","","50.00","30 Persons 10 Large Cheese Pizzas","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","100.00","60 Persons 20 Large Cheese Pizzas","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","150.00","100 Persons 30 Large Cheese Pizzas","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","200.00","130 Persons 40 Large Cheese Pizzas","","","","","",""
"","","","","Approx. 3 slices per person","SECTION_TEXT","","","","","","","","","","","","","","","","","","","","",""
"","","","","15.99","SECTION_TEXT","One Pizza Special‏","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","One Large Pepperoni Pizza","","","","","",""
